"prodcodeid","productname","groups","dmdid","formulation","routeofadministration","drugsubstancename","substancestrength","bnfchapter","drugissues","termfromemis","term"
"10735041000033115","Beclometasone 200micrograms/dose / Formoterol 6micrograms/dose dry powder inhaler",7,"31087511000001105","Inhalation powder","Inhalation","Beclometasone dipropionate/ Formoterol fumarate dihydrate","200.000microgram/1.000dose + 6.000microgram/1.000dose","NULL",30000,"beclometasone 200micrograms/dose / formoterol 6micrograms/dose dry powder inhaler","Beclometasone 200micrograms/dose / Formoterol 6micrograms/dose dry powder inhaler"
"1670841000033118","NULL",9,"NULL","NULL","NULL","NULL","NULL","NULL",5,"pulmicort turbohaler breath-actuated dry powder inhaler 200 micrograms/dose","Pulmicort Turbohaler Breath-Actuated Dry Powder Inhaler 200 micrograms/dose"
"590841000033115","Flixotide 100microgram disks",9,"3099611000001105","Inhalation powder","Inhalation","Fluticasone propionate","100.000microgram","3020000",30000,"flixotide 100microgram disks (glaxosmithkline uk ltd)","Flixotide 100microgram disks (GlaxoSmithKline UK Ltd)"
"1505741000033119","Ventolin 200micrograms/dose Accuhaler",1,"3382711000001107","Inhalation powder","Inhalation","Salbutamol","200.000microgram/1.000dose","3010101",1000000,"ventolin 200micrograms/dose accuhaler (glaxosmithkline uk ltd)","Ventolin 200micrograms/dose Accuhaler (GlaxoSmithKline UK Ltd)"
"577241000033110","NULL",9,"NULL","NULL","NULL","NULL","NULL","NULL",40,"fluticasone propionate accuhaler 250 micrograms/dose","Fluticasone Propionate Accuhaler 250 micrograms/dose"
"259341000033118","Ciprofloxacin 100mg tablets",13,"39686211000001109","Tablet","Oral","Ciprofloxacin hydrochloride","100.000mg","5011200",40000,"ciprofloxacin 100mg tablets","Ciprofloxacin 100mg tablets"
"3256341000033119","Budesonide 200micrograms/dose dry powder inhalation cartridge",9,"9117811000001107","Inhalation powder","Inhalation","Budesonide","200.000microgram/1.000dose","3020000",9000,"budesonide 200micrograms/dose dry powder inhalation cartridge","Budesonide 200micrograms/dose dry powder inhalation cartridge"
"5707141000033110","Indacaterol 300microgram inhalation powder capsules with device",6,"17313811000001104","Inhalation powder","Inhalation","Indacaterol maleate","300.000microgram","3010101",10000,"indacaterol 300microgram inhalation powder capsules with device","Indacaterol 300microgram inhalation powder capsules with device"
"772541000033111","Ipratropium bromide 40micrograms/dose inhaler",4,"36049411000001105"," Pressurised inhalation","Inhalation","Ipratropium bromide","40.000microgram/1.000dose","NULL",300000,"ipratropium bromide 40micrograms/dose inhaler","Ipratropium bromide 40micrograms/dose inhaler"
"2067641000033117","Flixotide 250micrograms/dose Evohaler",9,"2831211000001109"," Pressurised inhalation","Inhalation","Fluticasone propionate","250.000microgram/1.000dose","3020000",200000,"flixotide 250micrograms/dose evohaler (glaxosmithkline uk ltd)","Flixotide 250micrograms/dose Evohaler (GlaxoSmithKline UK Ltd)"
"772841000033113","Ipratropium bromide 20micrograms/dose breath actuated inhaler",4,"36049211000001106"," Pressurised inhalation","Inhalation","Ipratropium bromide","20.000microgram/1.000dose","NULL",100000,"ipratropium bromide 20micrograms/dose breath actuated inhaler","Ipratropium bromide 20micrograms/dose breath actuated inhaler"
"586141000033112","NULL",9,"NULL","NULL","NULL","NULL","NULL","NULL",70000,"fluticasone propionate inhaler 50 micrograms/puff","Fluticasone Propionate Inhaler 50 micrograms/puff"
"8536141000033111","Vertine 25micrograms/dose inhaler CFC free",6,"22650111000001100"," Pressurised inhalation","Inhalation","Salmeterol xinafoate","25.000microgram/1.000dose","NULL",1000,"vertine 25micrograms/dose inhaler cfc free (teva uk ltd)","Vertine 25micrograms/dose inhaler CFC free (Teva UK Ltd)"
"2509741000033117","NULL",11,"NULL","NULL","NULL","NULL","NULL","NULL",20,"*prednisolone pills (sucrose)","*Prednisolone Pills (Sucrose)"
"3089441000033118","Doxycycline 100mg dispersible tablets sugar free",13,"39710311000001106","Dispersible tablet","Oral","Doxycycline monohydrate","100.000mg","5040100",100000,"doxycycline 100mg dispersible tablets sugar free","Doxycycline 100mg dispersible tablets sugar free"
"479441000033114","NULL",13,"NULL","NULL","NULL","NULL","NULL","NULL",200,"doxycycline syrup 50 mg/5 ml","Doxycycline Syrup 50 mg/5 ml"
"1206241000033111","NULL",1,"NULL","NULL","NULL","NULL","NULL","NULL",3000000,"salbutamol aerosol inhalation 100 micrograms/metered inhalation","Salbutamol Aerosol inhalation 100 micrograms/metered inhalation"
"3081341000033111","Beclometasone 100microgram inhalation powder blisters",9,"35907611000001101","Inhalation powder","Inhalation","Beclometasone dipropionate","100.000microgram","NULL",40000,"beclometasone 100microgram inhalation powder blisters","Beclometasone 100microgram inhalation powder blisters"
"1557141000033118","Zithromax 200mg/5ml oral suspension",13,"650911000001103","Oral suspension","Oral","Azithromycin","40.000mg/1.000ml","5010500",20000,"zithromax 200mg/5ml oral suspension (pfizer ltd)","Zithromax 200mg/5ml oral suspension (Pfizer Ltd)"
"431641000033110","Deltacortril 5mg gastro-resistant tablets",11,"331111000001100","Gastro-resistant tablet","Oral","Prednisolone","5.000mg","3020000/ 8020200/ 10010201/ 13050000",200000,"deltacortril 5mg gastro-resistant tablets (phoenix labs ltd)","Deltacortril 5mg gastro-resistant tablets (Phoenix Labs Ltd)"
"8056941000033114","Aclidinium bromide 375micrograms/dose dry powder inhaler",10,"38893611000001108","Inhalation powder","Inhalation","Aclidinium bromide","375.000microgram/1.000dose","3010200",200000,"aclidinium bromide 375micrograms/dose dry powder inhaler","Aclidinium bromide 375micrograms/dose dry powder inhaler"
"2725841000033119","Budesonide 200microgram inhalation powder capsules",9,"3432911000001109","Inhalation powder","Inhalation","Budesonide","200.000microgram","NULL",1000,"budesonide 200microgram inhalation powder capsules","Budesonide 200microgram inhalation powder capsules"
"10387241000033110","Sirdupla 25micrograms/dose / 250micrograms/dose inhaler",7,"29782511000001103"," Pressurised inhalation","Inhalation","Fluticasone propionate/ Salmeterol xinafoate","250.000microgram/1.000dose + 25.000microgram/1.000dose","NULL",400000,"sirdupla 25micrograms/dose / 250micrograms/dose inhaler (mylan)","Sirdupla 25micrograms/dose / 250micrograms/dose inhaler (Viatris UK Healthcare Ltd)"
"233041000033118","Cefuroxime 250mg tablets",13,"39694611000001101","Tablet","Oral","Cefuroxime axetil","250.000mg","5010201",100000,"cefuroxime 250mg tablets","Cefuroxime 250mg tablets"
"1505941000033116","NULL",1,"NULL","NULL","NULL","NULL","NULL","NULL",200000,"ventolin easi-breathe breath-actuated inhaler 100 micrograms/puff","Ventolin Easi-Breathe Breath-actuated inhaler 100 micrograms/puff"
"537841000033111","Erythromycin ethyl succinate 500mg/5ml oral suspension",13,"324234006","Oral suspension","Oral","Erythromycin ethyl succinate","100.000mg/1.000ml","5010500",40000,"erythromycin ethyl succinate 500mg/5ml oral suspension","Erythromycin ethyl succinate 500mg/5ml oral suspension"
"163841000033115","Budesonide 50micrograms/dose inhaler",9,"35912811000001103"," Pressurised inhalation","Inhalation","Budesonide","50.000microgram/1.000dose","NULL",100000,"budesonide 50micrograms/dose inhaler","Budesonide 50micrograms/dose inhaler"
"537941000033115","Erythromycin ethyl succinate 500mg/5ml oral suspension sugar free",13,"39107211000001106","Oral suspension","Oral","Erythromycin ethyl succinate","100.000mg/1.000ml","5010500",70000,"erythromycin ethyl succinate 500mg/5ml oral suspension sugar free","Erythromycin ethyl succinate 500mg/5ml oral suspension sugar free"
"8141741000033112","Glycopyrronium bromide 55microgram inhalation powder capsules with device",10,"21496211000001102","Inhalation powder","Inhalation","Glycopyrronium bromide","55.000microgram","3010200",100000,"glycopyrronium bromide 55microgram inhalation powder capsules with device","Glycopyrronium bromide 55microgram inhalation powder capsules with device"
"3081941000033110","Beclometasone 400microgram inhalation powder capsules",9,"39695711000001109","Inhalation powder","Inhalation","Beclometasone dipropionate","400.000microgram","NULL",60000,"beclometasone 400microgram inhalation powder capsules","Beclometasone 400microgram inhalation powder capsules"
"1860741000033110","Fenoterol 100micrograms/dose / Ipratropium 40micrograms/dose inhaler",3,"36066611000001106"," Pressurised inhalation","Inhalation","Fenoterol hydrobromide/ Ipratropium bromide","100.000microgram/1.000dose + 40.000microgram/1.000dose","NULL",70000,"fenoterol 100micrograms/dose / ipratropium 40micrograms/dose inhaler","Fenoterol 100micrograms/dose / Ipratropium 40micrograms/dose inhaler"
"5747941000033119","Cefalexin 125mg/5ml oral suspension sugar free",13,"4865011000001104","Oral suspension","Oral","Cefalexin","25.000mg/1.000ml","5010200",30000,"cefalexin 125mg/5ml oral suspension sugar free","Cefalexin 125mg/5ml oral suspension sugar free"
"12197941000033117","AirFluSal 25micrograms/dose / 250micrograms/dose inhaler",7,"34215511000001101"," Pressurised inhalation","Inhalation","Fluticasone propionate/ Salmeterol xinafoate","250.000microgram/1.000dose + 25.000microgram/1.000dose","NULL",50000,"airflusal 25micrograms/dose / 250micrograms/dose inhaler (sandoz ltd)","AirFluSal 25micrograms/dose / 250micrograms/dose inhaler (Sandoz Ltd)"
"2494441000033116","NULL",13,"NULL","NULL","NULL","NULL","NULL","NULL",1,"*penicillin granules","*Penicillin Granules"
"431541000033114","Deltacortril 2.5mg gastro-resistant tablets",11,"459611000001100","Gastro-resistant tablet","Oral","Prednisolone","2.500mg","3020000/ 8020200/ 10010201/ 13050000",80000,"deltacortril 2.5mg gastro-resistant tablets (phoenix labs ltd)","Deltacortril 2.5mg gastro-resistant tablets (Phoenix Labs Ltd)"
"171341000033115","NULL",9,"NULL","NULL","NULL","NULL","NULL","NULL",10000,"budesonide refill canister 50 micrograms/dose","Budesonide Refill canister 50 micrograms/dose"
"1579541000033118","NULL",1,"NULL","NULL","NULL","NULL","NULL","NULL",6,"bricanyl turbohaler breath-actuated dry powder inhaler 500 micrograms/dose","Bricanyl Turbohaler Breath-Actuated Dry Powder Inhaler 500 micrograms/dose"
"88341000033111","Atrovent 40microgram Aerocaps",4,"3235911000001100","Inhalation powder","Inhalation","Ipratropium bromide","40.000microgram","NULL",20000,"atrovent 40microgram aerocaps (boehringer ingelheim ltd)","Atrovent 40microgram Aerocaps (Boehringer Ingelheim Ltd)"
"1830641000033113","Klaricid Paediatric 250mg/5ml oral suspension",13,"211000001101","Oral suspension","Oral","Clarithromycin","50.000mg/1.000ml","5010500",3000,"klaricid paediatric 250mg/5ml oral suspension (mylan)","Klaricid Paediatric 250mg/5ml oral suspension (Viatris UK Healthcare Ltd)"
"1221441000033112","Salbutamol 100micrograms/dose breath actuated inhaler",1,"35936411000001109"," Pressurised inhalation","Inhalation","Salbutamol sulfate","100.000microgram/1.000dose","3010101",1000000,"salbutamol 100micrograms/dose breath actuated inhaler","Salbutamol 100micrograms/dose breath actuated inhaler"
"1907441000033111","NULL",1,"NULL","NULL","NULL","NULL","NULL","NULL",9000,"salbutamol dry powder disks + disk inhaler 400 micrograms","Salbutamol Dry powder disks + disk inhaler 400 micrograms"
"88241000033118","Atrovent 20micrograms/dose inhaler",4,"24011000001103"," Pressurised inhalation","Inhalation","Ipratropium bromide","20.000microgram/1.000dose","3010200",600000,"atrovent 20micrograms/dose inhaler (boehringer ingelheim ltd)","Atrovent 20micrograms/dose inhaler (Boehringer Ingelheim Ltd)"
"1626341000033113","Levofloxacin 500mg tablets",13,"324634001","Tablet","Oral","Levofloxacin hemihydrate","500.000mg","5011200",90000,"levofloxacin 500mg tablets","Levofloxacin 500mg tablets"
"2864041000033119","NULL",1,"NULL","NULL","NULL","NULL","NULL","NULL",50000,"salbutamol breath actuated pressurised inhalation 100 micrograms/actuation","Salbutamol Breath Actuated Pressurised Inhalation 100 micrograms/actuation"
"1572841000033112","Azithromycin 500mg tablets",13,"39733511000001103","Tablet","Oral","Azithromycin","500.000mg","NULL",500000,"azithromycin 500mg tablets","Azithromycin 500mg tablets"
"591241000033114","Fluticasone propionate 250microgram inhalation powder blisters",9,"36059511000001106","Inhalation powder","Inhalation","Fluticasone propionate","250.000microgram","3020000",80000,"fluticasone propionate 250microgram inhalation powder blisters","Fluticasone propionate 250microgram inhalation powder blisters"
"53441000033115","NULL",13,"NULL","NULL","NULL","NULL","NULL","NULL",100,"ampicillin paediatric tablets 125 mg","Ampicillin Paediatric tablets 125 mg"
"4823341000033115","Alvesco 160 inhaler",9,"9004211000001109"," Pressurised inhalation","Inhalation","Ciclesonide","160.000microgram/1.000dose","3020000",20000,"alvesco 160 inhaler (astrazeneca uk ltd)","Alvesco 160 inhaler (AstraZeneca UK Ltd)"
"10266841000033117","Prednisolone 5mg/5ml oral solution unit dose",11,"29424511000001109","Oral solution","Oral","Prednisolone","1.000mg/1.000ml","NULL",30000,"prednisolone 5mg/5ml oral solution unit dose","Prednisolone 5mg/5ml oral solution unit dose"
"1127341000033111","Prednisolone 5mg soluble tablets",11,"39722711000001103","Soluble tablet","Oral","Prednisolone sodium phosphate","5.000mg","6030200",1000000,"prednisolone 5mg soluble tablets","Prednisolone 5mg soluble tablets"
"44441000033116","Ampicillin 250mg capsules",13,"323570001","Capsule","Oral","Ampicillin","250.000mg","5010103",300000,"ampicillin 250mg capsules","Ampicillin 250mg capsules"
"359241000033115","NULL",13,"NULL","NULL","NULL","NULL","NULL","NULL",2000,"co-amoxiclav s/f paediatric suspension","Co-Amoxiclav S/f paediatric suspension"
"11707341000033113","Symbicort 200micrograms/dose / 6micrograms/dose pressurised inhaler",7,"32926011000001100"," Pressurised inhalation","Inhalation","Budesonide/ Formoterol fumarate dihydrate","200.000microgram/1.000dose + 6.000microgram/1.000dose","NULL",40000,"symbicort 200micrograms/dose / 6micrograms/dose pressurised inhaler (astrazeneca uk ltd)","Symbicort 200micrograms/dose / 6micrograms/dose pressurised inhaler (AstraZeneca UK Ltd)"
"1241241000033114","NULL",1,"NULL","NULL","NULL","NULL","NULL","NULL",100000,"salamol inhaler 100 micrograms/puff","Salamol Inhaler 100 micrograms/puff"
"867741000033114","Magnapen syrup",13,"3098711000001105","Oral suspension","Oral","Ampicillin trihydrate/ Flucloxacillin magnesium","25.000mg/1.000ml + 25.000mg/1.000ml","NULL",10000,"magnapen syrup (wockhardt uk ltd)","Magnapen syrup (Wockhardt UK Ltd)"
"5811541000033113","Asmanex 400micrograms/dose Twisthaler",9,"4043811000001103","Inhalation powder","Inhalation","Mometasone furoate","400.000microgram/1.000dose","3020000",3000,"asmanex 400micrograms/dose twisthaler (organon pharma (uk) ltd)","Asmanex 400micrograms/dose Twisthaler (Organon Pharma (UK) Ltd)"
"538841000033112","Erythromycin ethyl succinate 500mg tablets",13,"324179001","Tablet","Oral","Erythromycin ethyl succinate","500.000mg","5010500",600000,"erythromycin ethyl succinate 500mg tablets","Erythromycin ethyl succinate 500mg tablets"
"94941000033115","Augmentin 375mg tablets",13,"94411000001100","Tablet","Oral","Amoxicillin trihydrate/ Potassium clavulanate","250.000mg + 125.000mg","5010103",900000,"augmentin 375mg tablets (glaxosmithkline uk ltd)","Augmentin 375mg tablets (GlaxoSmithKline UK Ltd)"
"5393441000033112","Budelin Novolizer 200micrograms/dose inhalation powder refill",9,"9111811000001100","Inhalation powder","Inhalation","Budesonide","200.000microgram/1.000dose","3020000",3000,"budelin novolizer 200micrograms/dose inhalation powder refill (mylan)","Budelin Novolizer 200micrograms/dose inhalation powder refill (Viatris UK Healthcare Ltd)"
"13178941000033117","Olodaterol 2.5micrograms/dose inhalation solution cartridge CFC free",6,"37692311000001106"," Inhalation solution","Inhalation","Olodaterol hydrochloride","2.500microgram/1.000dose","NULL",40,"olodaterol 2.5micrograms/dose inhalation solution cartridge cfc free","Olodaterol 2.5micrograms/dose inhalation solution cartridge CFC free"
"9342741000033111","DuoResp Spiromax 160micrograms/dose / 4.5micrograms/dose dry powder inhaler",7,"25254111000001105","Inhalation powder","Inhalation","Budesonide/ Formoterol fumarate dihydrate","200.000microgram/1.000dose + 6.000microgram/1.000dose","3020000",800000,"duoresp spiromax 160micrograms/dose / 4.5micrograms/dose dry powder inhaler (teva uk ltd)","DuoResp Spiromax 160micrograms/dose / 4.5micrograms/dose dry powder inhaler (Teva UK Ltd)"
"3343041000033119","Easyhaler Beclometasone 200micrograms/dose dry powder inhaler",9,"9525111000001105","Inhalation powder","Inhalation","Beclometasone dipropionate","200.000microgram/1.000dose","NULL",90000,"easyhaler beclometasone 200micrograms/dose dry powder inhaler (orion pharma (uk) ltd)","Easyhaler Beclometasone 200micrograms/dose dry powder inhaler (Orion Pharma (UK) Ltd)"
"9703441000033119","Umeclidinium bromide 65micrograms/dose dry powder inhaler",10,"27890611000001109","Inhalation powder","Inhalation","Umeclidinium bromide","65.000microgram/1.000dose","3010200",60000,"umeclidinium bromide 65micrograms/dose dry powder inhaler","Umeclidinium bromide 65micrograms/dose dry powder inhaler"
"232641000033116","NULL",13,"NULL","NULL","NULL","NULL","NULL","NULL",50,"cephalexin syrup 500mg/5 ml","Cephalexin Syrup 500mg/5 ml"
"1206041000033115","NULL",1,"NULL","NULL","NULL","NULL","NULL","NULL",100,"salbutamol accuhaler 200 micrograms/dose","Salbutamol Accuhaler 200 micrograms/dose"
"537041000033116","NULL",13,"NULL","NULL","NULL","NULL","NULL","NULL",40000,"erythromycin suspension 500 mg/5 ml","Erythromycin Suspension 500 mg/5 ml"
"3082241000033112","Beclometasone 50micrograms/dose dry powder inhaler",9,"35909411000001108","Inhalation powder","Inhalation","Beclometasone dipropionate","50.000microgram/1.000dose","3020000",5000,"beclometasone 50micrograms/dose dry powder inhaler","Beclometasone 50micrograms/dose dry powder inhaler"
"12364641000033110","Trimbow 87micrograms/dose / 5micrograms/dose / 9micrograms/dose inhaler",12,"34681611000001100"," Pressurised inhalation","Inhalation","Beclometasone dipropionate/ Formoterol fumarate dihydrate/ Glycopyrronium bromide","87.000microgram/1.000dose + 5.000microgram/1.000dose + 9.000microgram/1.000dose","NULL",700000,"trimbow 87micrograms/dose / 5micrograms/dose / 9micrograms/dose inhaler (chiesi ltd)","Trimbow 87micrograms/dose / 5micrograms/dose / 9micrograms/dose inhaler (Chiesi Ltd)"
"171741000033119","NULL",9,"NULL","NULL","NULL","NULL","NULL","NULL",1000,"budesonide spacer inhaler 200 micrograms/dose","Budesonide Spacer inhaler 200 micrograms/dose"
"169341000033114","Budesonide 3mg gastro-resistant modified-release capsules",9,"35912611000001102","Modified-release capsule","Oral","Budesonide","3.000mg","1050200",70000,"budesonide 3mg gastro-resistant modified-release capsules","Budesonide 3mg gastro-resistant modified-release capsules"
"3081841000033119","Beclometasone 50micrograms/dose inhaler",9,"35909511000001107"," Pressurised inhalation","Inhalation","Beclometasone dipropionate","50.000microgram/1.000dose","3020000",2000000,"beclometasone 50micrograms/dose inhaler","Beclometasone 50micrograms/dose inhaler"
"1144841000033114","NULL",9,"NULL","NULL","NULL","NULL","NULL","NULL",2000,"pulmicort spacer inhaler 200 micrograms/dose","Pulmicort Spacer inhaler 200 micrograms/dose"
"581841000033114","Flixotide 500microgram disks with Diskhaler",9,"3108411000001105","Inhalation powder","Inhalation","Fluticasone propionate","500.000microgram","NULL",7000,"flixotide 500microgram disks with diskhaler (glaxosmithkline uk ltd)","Flixotide 500microgram disks with Diskhaler (GlaxoSmithKline UK Ltd)"
"1132041000033113","NULL",11,"NULL","NULL","NULL","NULL","NULL","NULL",4000,"prednisone tablets 1 mg","Prednisone Tablets 1 mg"
"540141000033115","Erythroped A 500mg tablets",13,"580811000001109","Tablet","Oral","Erythromycin ethyl succinate","500.000mg","13060200",400000,"erythroped a 500mg tablets (advanz pharma)","Erythroped A 500mg tablets (Advanz Pharma)"
"805141000033117","Klaricid Paediatric 125mg/5ml oral suspension",13,"917411000001101","Oral suspension","Oral","Clarithromycin","25.000mg/1.000ml","5010500",30000,"klaricid paediatric 125mg/5ml oral suspension (mylan)","Klaricid Paediatric 125mg/5ml oral suspension (Viatris UK Healthcare Ltd)"
"1914141000033114","Salmeterol 50micrograms/dose dry powder inhaler",6,"39113211000001104","Inhalation powder","Inhalation","Salmeterol xinafoate","50.000microgram/1.000dose","3010101",900000,"salmeterol 50micrograms/dose dry powder inhaler","Salmeterol 50micrograms/dose dry powder inhaler"
"220541000033119","Cefadroxil 500mg capsules",13,"39735211000001102","Capsule","Oral","Cefadroxil monohydrate","500.000mg","5010201",300000,"cefadroxil 500mg capsules","Cefadroxil 500mg capsules"
"534641000033115","NULL",13,"NULL","NULL","NULL","NULL","NULL","NULL",300,"erythromycin ethyl succinate granules 500 mg/sachet","Erythromycin Ethyl Succinate Granules 500 mg/sachet"
"4270741000033115","Spiriva Respimat 2.5micrograms/dose inhalation solution cartridge with device",10,"12146911000001103"," Inhalation solution","Inhalation","Tiotropium bromide","2.500microgram/1.000dose","3010200",1000000,"spiriva respimat 2.5micrograms/dose inhalation solution cartridge with device (boehringer ingelheim ltd)","Spiriva Respimat 2.5micrograms/dose inhalation solution cartridge with device (Boehringer Ingelheim Ltd)"
"3080641000033111","Beclometasone 50micrograms/dose breath actuated inhaler",9,"35909211000001109"," Pressurised inhalation","Inhalation","Beclometasone dipropionate","50.000microgram/1.000dose","3020000",100000,"beclometasone 50micrograms/dose breath actuated inhaler","Beclometasone 50micrograms/dose breath actuated inhaler"
"2725941000033110","Budesonide 400microgram inhalation powder capsules",9,"3433011000001101","Inhalation powder","Inhalation","Budesonide","400.000microgram","NULL",200,"budesonide 400microgram inhalation powder capsules","Budesonide 400microgram inhalation powder capsules"
"3347041000033114","Formoterol 12micrograms/dose inhaler CFC free",6,"9652711000001107"," Pressurised inhalation","Inhalation","Formoterol fumarate dihydrate","12.000microgram/1.000dose","3010101",50000,"formoterol 12micrograms/dose inhaler cfc free","Formoterol 12micrograms/dose inhaler CFC free"
"3084041000033111","Cefalexin 250mg capsules",13,"39735311000001105","Capsule","Oral","Cefalexin","250.000mg","5010201",3000000,"cefalexin 250mg capsules","Cefalexin 250mg capsules"
"230141000033113","Cefuroxime 125mg/5ml oral suspension",13,"323872003","Oral suspension","Oral","Cefuroxime axetil","25.000mg/1.000ml","5010201",20000,"cefuroxime 125mg/5ml oral suspension","Cefuroxime 125mg/5ml oral suspension"
"586241000033117","NULL",9,"NULL","NULL","NULL","NULL","NULL","NULL",200000,"flixotide inhaler 250 micrograms/puff","Flixotide Inhaler 250 micrograms/puff"
"44541000033115","Ampicillin 500mg capsules",13,"323571002","Capsule","Oral","Ampicillin","500.000mg","5010103",100000,"ampicillin 500mg capsules","Ampicillin 500mg capsules"
"13178641000033112","Spiolto Respimat 2.5micrograms/dose / 2.5micrograms/dose inhalation solution refill cartridge",8,"37678011000001103"," Inhalation solution","Inhalation","Olodaterol hydrochloride/ Tiotropium bromide","2.500microgram/1.000dose + 2.500microgram/1.000dose","NULL",20000,"spiolto respimat 2.5micrograms/dose / 2.5micrograms/dose inhalation solution refill cartridge (boehringer ingelheim ltd)","Spiolto Respimat 2.5micrograms/dose / 2.5micrograms/dose inhalation solution refill cartridge (Boehringer Ingelheim Ltd)"
